wave ID,true ground,true top,ground slope,ALS cover,gHeight,maxGround,inflGround,signal top,signal bottom,cover,leading edge ext,trailing edge extent,rhGauss 0,rhGauss 5,rhGauss 10,rhGauss 15,rhGauss 20,rhGauss 25,rhGauss 30,rhGauss 35,rhGauss 40,rhGauss 45,rhGauss 50,rhGauss 55,rhGauss 60,rhGauss 65,rhGauss 70,rhGauss 75,rhGauss 80,rhGauss 85,rhGauss 90,rhGauss 95,rhGauss 100,RH0,RH5,RH10,RH15,RH20,RH25,RH30,RH35,RH40,RH45,RH50,RH55,RH60,RH65,RH70,RH75,RH80,RH85,RH90,RH95,RH100,rhInfl 0,rhInfl 5,rhInfl 10,rhInfl 15,rhInfl 20,rhInfl 25,rhInfl 30,rhInfl 35,rhInfl 40,rhInfl 45,rhInfl 50,rhInfl 55,rhInfl 60,rhInfl 65,rhInfl 70,rhInfl 75,rhInfl 80,rhInfl 85,rhInfl 90,rhInfl 95,rhInfl 100,rhReal 0,rhReal 5,rhReal 10,rhReal 15,rhReal 20,rhReal 25,rhReal 30,rhReal 35,rhReal 40,rhReal 45,rhReal 50,rhReal 55,rhReal 60,rhReal 65,rhReal 70,rhReal 75,rhReal 80,rhReal 85,rhReal 90,rhReal 95,rhReal 100,filename,gaussHalfCov,maxHalfCov,infHalfCov,bayHalfCov,pSigma,fSigma,linkM,linkCov,lon,lat,groundOverlap,groundMin,groundInfl,waveEnergy,blairSense,pointDense,beamDense,zenith,FHD,niM2,niM2.1,meanNoise,noiseStdev,noiseThresh,solarElev,FHDhist,FHDcan,FHDcanHist,FHDcanGauss,FHDcanGhist,tLAI0t10,tLAI10t20,tLAI20t30,tLAI30t40,gLAI0t10,gLAI10t20,gLAI20t30,gLAI30t40,hgLAI0t10,hgLAI10t20,hgLAI20t30,hgLAI30t40,hiLAI0t10,hiLAI10t20,hiLAI20t30,hiLAI30t40,hmLAI0t10,hmLAI10t20,hmLAI20t30,hmLAI30t40,gSlope,file_name,Area_Code,Plot_Code,Plot_ID,Subplot_ID
gedi.BEAM0000.0,-1e+06,182.7,-1e+06,-1,150.2,150.3,150.52,182.7,147.15,0.9043,13.8,2.1,-4.85,-0.2,1.3,2.95,4,4.6,5.2,5.8,6.25,6.7,7.3,8.05,9.1,11.2,13.6,15.1,16.15,17.2,18.4,22.15,36.25,-4.95,-0.3,1.2,2.85,3.9,4.5,5.1,5.7,6.15,6.6,7.2,7.95,9,11.1,13.5,15,16.05,17.1,18.3,22.05,36.15,-5.17,-0.52,0.98,2.63,3.68,4.28,4.88,5.48,5.93,6.38,6.98,7.73,8.78,10.88,13.28,14.78,15.83,16.88,18.08,21.83,35.93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,C:\Users\izaya.numata\Documents\r_temp\arset_servir_2025\Field_AGB_ALS\Exercise_1\output\BON_A01_1_5_gediWF_simulation.h5,0.845,0.832,0.818,0,0,0,,,687393.91,8906927.34,0,0,0,1,0.994007,0,0,0,5.070357,137.343857,181.864822,0,Inf,0,0,3.744367,0,0,3.94981,1.787238,-1,-1,-1,-1,0.185893,0.070374,0.008458,0,0.171635,0.061008,0.00713,0,0.156677,0.051658,0.005146,0,0.17169,0.059746,0.00713,0,90,BON_A01_1_5_gediWF_simulation.h5,BON,A01,1,1_5
