wave ID,true ground,true top,ground slope,ALS cover,gHeight,maxGround,inflGround,signal top,signal bottom,cover,leading edge ext,trailing edge extent,rhGauss 0,rhGauss 5,rhGauss 10,rhGauss 15,rhGauss 20,rhGauss 25,rhGauss 30,rhGauss 35,rhGauss 40,rhGauss 45,rhGauss 50,rhGauss 55,rhGauss 60,rhGauss 65,rhGauss 70,rhGauss 75,rhGauss 80,rhGauss 85,rhGauss 90,rhGauss 95,rhGauss 100,RH0,RH5,RH10,RH15,RH20,RH25,RH30,RH35,RH40,RH45,RH50,RH55,RH60,RH65,RH70,RH75,RH80,RH85,RH90,RH95,RH100,rhInfl 0,rhInfl 5,rhInfl 10,rhInfl 15,rhInfl 20,rhInfl 25,rhInfl 30,rhInfl 35,rhInfl 40,rhInfl 45,rhInfl 50,rhInfl 55,rhInfl 60,rhInfl 65,rhInfl 70,rhInfl 75,rhInfl 80,rhInfl 85,rhInfl 90,rhInfl 95,rhInfl 100,rhReal 0,rhReal 5,rhReal 10,rhReal 15,rhReal 20,rhReal 25,rhReal 30,rhReal 35,rhReal 40,rhReal 45,rhReal 50,rhReal 55,rhReal 60,rhReal 65,rhReal 70,rhReal 75,rhReal 80,rhReal 85,rhReal 90,rhReal 95,rhReal 100,filename,gaussHalfCov,maxHalfCov,infHalfCov,bayHalfCov,pSigma,fSigma,linkM,linkCov,lon,lat,groundOverlap,groundMin,groundInfl,waveEnergy,blairSense,pointDense,beamDense,zenith,FHD,niM2,niM2.1,meanNoise,noiseStdev,noiseThresh,solarElev,FHDhist,FHDcan,FHDcanHist,FHDcanGauss,FHDcanGhist,tLAI0t10,tLAI10t20,tLAI20t30,tLAI30t40,gLAI0t10,gLAI10t20,gLAI20t30,gLAI30t40,hgLAI0t10,hgLAI10t20,hgLAI20t30,hgLAI30t40,hiLAI0t10,hiLAI10t20,hiLAI20t30,hiLAI30t40,hmLAI0t10,hmLAI10t20,hmLAI20t30,hmLAI30t40,gSlope,file_name,Area_Code,Plot_Code,Plot_ID,Subplot_ID
gedi.BEAM0000.0,-1e+06,178.57,-1e+06,-1,149.72,150.52,150.35,178.87,146.02,0.7868,6.75,1.95,-5.5,-1.15,-0.4,0.35,0.95,1.7,2.45,3.35,4.4,5.6,6.95,8.9,12.2,15.5,17.3,18.65,19.85,21.05,22.55,24.65,32,-6.3,-1.95,-1.2,-0.45,0.15,0.9,1.65,2.55,3.6,4.8,6.15,8.1,11.4,14.7,16.5,17.85,19.05,20.25,21.75,23.85,31.2,-6.13,-1.78,-1.03,-0.28,0.32,1.07,1.82,2.72,3.77,4.97,6.32,8.27,11.57,14.87,16.67,18.02,19.22,20.42,21.92,24.02,31.37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,C:\Users\izaya.numata\Documents\r_temp\arset_servir_2025\Field_AGB_ALS\Exercise_1\output\BON_A01_7_5_gediWF_simulation.h5,0.683,0.536,0.584,0,0,0,,,688735.39,8908928.12,0,0,0,1,0.988464,0,0,0,5.204703,177.73381,239.290436,0,Inf,0,0,3.837216,0,0,3.831545,1.861901,-1,-1,-1,-1,0.07614,0.100149,5.4e-05,0,0.070903,0.089809,4.7e-05,0,0.06669,0.060474,5e-06,0,0.065314,0.055365,3e-06,0,90,BON_A01_7_5_gediWF_simulation.h5,BON,A01,7,7_5
