wave ID,true ground,true top,ground slope,ALS cover,gHeight,maxGround,inflGround,signal top,signal bottom,cover,leading edge ext,trailing edge extent,rhGauss 0,rhGauss 5,rhGauss 10,rhGauss 15,rhGauss 20,rhGauss 25,rhGauss 30,rhGauss 35,rhGauss 40,rhGauss 45,rhGauss 50,rhGauss 55,rhGauss 60,rhGauss 65,rhGauss 70,rhGauss 75,rhGauss 80,rhGauss 85,rhGauss 90,rhGauss 95,rhGauss 100,RH0,RH5,RH10,RH15,RH20,RH25,RH30,RH35,RH40,RH45,RH50,RH55,RH60,RH65,RH70,RH75,RH80,RH85,RH90,RH95,RH100,rhInfl 0,rhInfl 5,rhInfl 10,rhInfl 15,rhInfl 20,rhInfl 25,rhInfl 30,rhInfl 35,rhInfl 40,rhInfl 45,rhInfl 50,rhInfl 55,rhInfl 60,rhInfl 65,rhInfl 70,rhInfl 75,rhInfl 80,rhInfl 85,rhInfl 90,rhInfl 95,rhInfl 100,rhReal 0,rhReal 5,rhReal 10,rhReal 15,rhReal 20,rhReal 25,rhReal 30,rhReal 35,rhReal 40,rhReal 45,rhReal 50,rhReal 55,rhReal 60,rhReal 65,rhReal 70,rhReal 75,rhReal 80,rhReal 85,rhReal 90,rhReal 95,rhReal 100,filename,gaussHalfCov,maxHalfCov,infHalfCov,bayHalfCov,pSigma,fSigma,linkM,linkCov,lon,lat,groundOverlap,groundMin,groundInfl,waveEnergy,blairSense,pointDense,beamDense,zenith,FHD,niM2,niM2.1,meanNoise,noiseStdev,noiseThresh,solarElev,FHDhist,FHDcan,FHDcanHist,FHDcanGauss,FHDcanGhist,tLAI0t10,tLAI10t20,tLAI20t30,tLAI30t40,gLAI0t10,gLAI10t20,gLAI20t30,gLAI30t40,hgLAI0t10,hgLAI10t20,hgLAI20t30,hgLAI30t40,hiLAI0t10,hiLAI10t20,hiLAI20t30,hiLAI30t40,hmLAI0t10,hmLAI10t20,hmLAI20t30,hmLAI30t40,gSlope,file_name,Area_Code,Plot_Code,Plot_ID,Subplot_ID
gedi.BEAM0000.0,-1e+06,189.3,-1e+06,-1,145.91,145.95,145.94,189.6,143.7,0.9685,7.5,11.25,-4.31,4.54,7.99,10.24,11.89,13.39,14.74,15.94,16.84,17.89,19.09,20.74,23.14,28.84,31.54,32.89,33.79,34.69,35.89,39.19,46.84,-4.35,4.5,7.95,10.2,11.85,13.35,14.7,15.9,16.8,17.85,19.05,20.7,23.1,28.8,31.5,32.85,33.75,34.65,35.85,39.15,46.8,-4.34,4.51,7.96,10.21,11.86,13.36,14.71,15.91,16.81,17.86,19.06,20.71,23.11,28.81,31.51,32.86,33.76,34.66,35.86,39.16,46.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,C:\Users\izaya.numata\Documents\r_temp\arset_servir_2025\Field_AGB_ALS\Exercise_1\output\BON_A01_4_5_gediWF_simulation.h5,0.956,0.952,0.956,0,0,0,,,687743.47,8908006.93,0,0,0,1,0.993421,0,0,0,5.496068,591.319397,829.435059,0,Inf,0,0,3.775118,0,0,4.595569,2.143392,-1,-1,-1,-1,0.112669,0.059387,0.42636,0,0.112851,0.059534,0.43064,0,0.112851,0.059534,0.43064,0,0.112851,0.059534,0.43064,0,90,BON_A01_4_5_gediWF_simulation.h5,BON,A01,4,4_5
