latitude,longitude,AGB
-9.692332396,-68.3140093,171.0133471
-10.36065524,-69.43979188,185.9297178
-10.40181906,-69.07709677,220.7481474
-10.34588799,-69.60462086,177.0148881
-9.719702179,-68.66205634,110.9612433
-10.59395964,-68.99938636,158.5351604
-10.28531349,-68.54763312,144.053563
-9.930694982,-69.38265627,51.53200853
-10.62663242,-69.52442473,182.7557747
-10.19376916,-68.45127699,243.7016467
-10.08206848,-69.30604555,175.5131406
-10.25294149,-68.76872725,174.8693747
-9.793012508,-68.97866853,283.8360986
-10.41321844,-68.69437782,384.9945631
-10.43015507,-69.16442429,202.4169936
-9.914735597,-69.14939185,110.4102191
-10.27211566,-68.55161872,188.8845434
-10.22030779,-68.49228886,165.7452203
-9.952187339,-68.78375347,185.8910958
-10.30865872,-69.08189178,281.2598396
-10.48651394,-68.70316864,277.0970984
-9.841220692,-68.45913617,15.790352
-10.69724867,-68.85186665,224.6936803
-10.67564434,-69.4816444,102.0082141
-10.14781436,-68.95628819,156.5858809
-10.08981805,-69.21142601,294.543111
-10.57105904,-68.95654929,204.695228
-10.55248096,-69.58895199,213.5963535
-9.87376405,-68.48305755,132.9360621
-9.867571935,-69.1074638,222.9176173
-10.24541536,-68.50375352,163.1277776
-10.185302,-68.52629243,113.3997352
-10.28477922,-69.5934784,196.8519555
-9.777193333,-69.24167999,187.6186468
-10.71537943,-68.75437949,129.649982
-10.08454192,-68.63092794,224.3590433
-9.812838738,-68.22070505,301.7399425
-10.0957204,-69.27526902,133.9743787
-10.61097889,-68.66298869,154.1100585
-9.788273891,-69.57390404,24.26700978
-10.06018205,-69.47795716,120.7094339
-10.48195561,-69.51102326,277.9190727
-10.46321005,-69.20250368,243.8901316
-10.48439182,-68.93959229,197.5141215
-10.54099374,-69.21785512,184.1295895
-10.52379404,-69.56767806,170.6741147
-9.965915897,-68.25376729,161.0210902
-10.22999514,-69.35054558,171.859885
-10.02417292,-68.34073631,16.08334977
-9.661371543,-68.08874195,186.0519243
-9.793033632,-68.19247245,183.9187484
-10.18453572,-68.54708868,179.8856541
-10.1302825,-68.44692881,207.1701092
-9.926870988,-69.43829563,349.030088
-10.72914948,-69.35713965,364.1538625
-9.669654067,-69.26807687,200.9659051
-9.724690939,-69.18153974,236.0799457
-10.00124683,-68.41203221,292.0299469
-10.68643404,-69.08234185,210.0990525
-10.09916883,-69.30472135,180.2118655
-10.10669326,-69.30489417,195.9065485
-10.44726489,-68.91215999,271.8260184
-10.48309415,-69.01704836,236.8126046
-10.37647489,-68.66730546,290.5960854
-9.689306541,-69.15553043,209.1215154
-9.993536143,-68.54219494,172.0629563
-9.773361904,-69.17496085,119.4160129
-10.67546001,-68.87396687,393.9248736
-9.997345106,-69.41352943,158.1492174
-9.590042455,-68.58076961,210.4308941
-10.02971655,-68.43955429,229.3681573
-9.580603096,-68.58116558,408.897502
-9.802460244,-68.72282645,172.4570036
-9.800386883,-68.39319725,9.981018923
-10.17877463,-68.98612164,235.1661287
-9.728119517,-69.22841333,243.4934747
-10.47068529,-69.51936283,240.1476645
-10.58010025,-68.99656462,163.0051149
-9.849582531,-69.40709158,123.2906501
-10.68421044,-69.33081795,391.7352085
-10.30251545,-69.35336786,198.6824235
-9.6603569,-68.32637798,184.9486413
-10.3781401,-69.09915767,344.4312453
-9.943037423,-69.08885891,288.0507941
-10.12067982,-69.30793241,183.9289734
-10.63903649,-68.78716788,180.7045518
-9.558168338,-69.10219712,170.2677914
-10.16636548,-69.27503265,325.487833
-10.13448397,-69.27314374,311.5783038
-9.856125067,-69.40500481,178.6966244
-10.7493127,-68.90439356,235.7738546
-9.972949212,-69.15420353,144.4714366
-10.59333221,-68.81306112,213.8351151
-10.71008748,-69.37159934,195.3365055
-10.27358853,-68.06171557,370.0492301
-10.66869824,-68.83806471,125.1861934
-9.611860191,-69.32094746,329.1216566
-9.694005197,-68.31523805,227.6638658
-10.14077808,-69.31573847,138.5492891
-10.45793426,-68.74164553,194.5986183
-10.0856231,-68.42114153,111.4696526
-9.973944206,-69.37891562,199.0668275
-10.33908773,-68.67470059,187.0834992
-10.1379603,-68.90685868,116.9763154
-10.67037098,-68.69212972,250.3152791
-9.6057736,-69.13058225,62.0023789
-10.22019337,-69.21130825,126.0270788
-10.29109681,-68.59004153,239.1004498
-10.16375202,-69.54715604,179.1836024
-9.809193478,-68.17554663,205.0597713
-10.68142092,-69.35177624,15.26709044
-9.918539682,-68.35122002,16.9072222
-10.01456792,-68.56498668,287.6946168
-10.00004091,-69.18139213,311.3815864
-10.59579719,-69.28695335,174.678834
-9.688942038,-68.59746193,141.6034899
-10.37595244,-69.1380478,15.26751436
-10.21525096,-69.30368384,231.6302055
-9.728979254,-68.42795042,235.3277969
-10.15117868,-69.33038706,177.4654679
-9.942759421,-68.80527415,399.2057829
-9.656732489,-68.91513176,170.5816407
-10.22748452,-68.07222145,10.3911284
-10.15572811,-68.4657014,154.5127335
-9.850647035,-69.31677768,59.30866831
-10.16761248,-69.27594775,151.1685221
-9.717872379,-69.19347121,150.8413553
-10.38002071,-69.56771093,190.502505
-10.14446228,-69.30428398,272.1344255
-9.695794525,-69.20970161,136.9521308
-10.04602496,-69.23864861,187.2221368
-10.02041037,-68.41909504,118.7779926
-10.53866222,-69.53838464,122.3967026
-9.945531777,-69.03358574,179.1127923
-9.896452191,-69.33679045,167.5589472
-10.7232523,-69.42985504,402.0018784
-10.02614689,-68.41603304,225.7549635
-9.803377927,-69.16683157,337.0576581
-10.32792544,-68.80287031,205.1513261
-10.01988586,-69.35857458,262.7394342
-9.762099269,-69.18324315,353.2746906
-9.714108519,-69.58342172,363.0651065
-9.711266164,-69.22708304,236.4766252
-9.964876456,-68.5284464,133.0986423
-9.720882805,-68.20599563,152.4896206
-10.47065283,-69.19435084,165.9537232
-10.40627264,-68.61513978,207.2177997
-10.48980017,-69.0505384,181.5608367
-10.44540554,-69.16841179,257.0959594
-10.38891581,-68.6691824,120.3084273
-9.787723252,-69.05600254,335.7581403
-10.10720722,-68.46872745,229.7797346
-9.794604528,-69.56260717,150.148012
-10.53955321,-69.55807608,52.32954595
-10.30147487,-69.16257235,182.8331758
-9.937954382,-69.11445087,217.7090914
-10.04527782,-68.09953894,353.0782877
-10.2048058,-69.21590649,180.743247
-10.13948932,-68.46081669,56.59667538
-9.682787301,-69.18709293,198.3681711
-9.586804116,-69.33207861,148.522558
-9.983792492,-69.16942737,276.5337321
-10.73275375,-68.73837434,185.81723
-10.59605977,-68.85083351,273.2180419
-10.57010958,-68.80287416,192.9275226
-10.14682113,-68.92709088,197.803965
-9.794115237,-69.56961143,255.3950039
-10.09948031,-68.44879745,182.3715073
-10.18326669,-69.29492742,119.0274484
-10.67253923,-69.32216278,182.2544649
-9.908865467,-69.31669762,221.8173212
-9.986790772,-69.02466791,121.3486428
-9.763346673,-68.16358208,169.5656857
-10.45894933,-68.71383747,386.2239075
-10.6883256,-68.74158932,243.5140739
-10.14299214,-69.53900623,149.2631891
-10.49026633,-69.57419066,116.3491369
-10.26108707,-69.18563153,161.6213403
-10.72550035,-68.91104599,215.4665917
-10.40045954,-68.71997091,290.6761317
-10.03614489,-69.00208499,233.6422508
-10.20264153,-68.46482781,131.7221823
-9.902078322,-68.26540605,171.7452148
-10.62729408,-68.94891177,154.2556755
-10.33891397,-69.08989675,175.3367935
-9.866701003,-69.49949616,244.9466848
-10.43940815,-69.54248863,159.6433562
-10.09631464,-69.49747481,131.3867136
-10.31233748,-68.64789571,36.54021203
-9.689729158,-68.90273599,113.9058507
-10.19871365,-69.5800874,31.25000472
-9.97472467,-68.82154965,234.4695187
-9.883151224,-69.05200952,356.0202984
-10.03880596,-69.43381608,113.734415
-10.40137849,-69.1225297,204.0063649
-10.03843859,-69.42642066,211.2802642
-10.39073466,-69.4185276,208.6387749
-9.939662238,-69.13693141,173.0628902
-10.68954762,-69.09841937,178.7095211
-10.7443579,-69.4177328,134.80013
-10.56689441,-68.82920772,259.9580779
-10.21831783,-69.58083791,199.0339806
-9.801410346,-68.24384692,118.1426353
-10.2720075,-68.76163732,142.0782741
-9.903797283,-68.49801166,130.4850516
-9.920948703,-69.4763909,164.9701859
-9.588158772,-68.09444608,180.9880546
-10.09831951,-68.17008732,117.0044722
-10.6878507,-68.92545784,254.9477249
-9.569907755,-69.58160317,237.2755063
-10.73927005,-68.92124401,207.0920666
-10.70489401,-68.71771618,400.3755169
-9.709875293,-69.20695444,168.2927411
-10.41809842,-69.10351363,306.1246025
-10.02313405,-69.1695838,237.8137596
-10.0372669,-68.08617637,185.4434576
-10.03517196,-69.16376314,315.8571217
-9.613075807,-68.0669804,245.2541598
-10.45831739,-68.64653736,35.61635203
-9.844543564,-68.24396943,205.4817415
-9.878282465,-69.12547455,262.0487911
-10.4668396,-69.04035356,174.3167818
-9.614316823,-69.10052674,239.7715561
-10.40747782,-68.71146775,178.3065043
-10.10989207,-68.13966654,244.2815066
-9.722952655,-68.96380333,128.3184351
-10.23996048,-68.56658848,112.4258668
-10.08381854,-68.62300069,232.6822596
-10.42054709,-69.47006719,142.6469213
-9.792544722,-69.1747865,275.1820234
-10.07348457,-68.40510946,246.0015967
-10.51692952,-68.97076837,241.8835556
-10.59331969,-69.38339601,270.9177578
-10.14214193,-69.27311606,173.6636938
-10.60473468,-68.67966906,178.1514715
-10.39267115,-68.87180159,218.3372849
-9.987847049,-69.40369178,176.3270672
-10.27547424,-68.56120196,28.78646355
-10.46849306,-69.49247473,194.0039086
-10.39935617,-69.11736655,104.3017353
-9.787186372,-68.18818026,285.8334605
-9.87806422,-68.46464695,126.5603789
-10.47021429,-68.68403133,153.858187
-10.5939414,-68.92831774,216.57945
-9.857944332,-69.50592739,262.0206504
-10.41650081,-68.7038152,245.0804877
-9.705522748,-69.00991813,189.9867295
-10.39567835,-69.10321025,341.3799072
-10.6763644,-69.36025923,375.8933207
-10.14623287,-68.52538811,27.03468662
-9.684802718,-69.1814476,308.3201408
-10.01592047,-69.14244984,225.9987564
-10.094182,-68.61622848,151.856657
-10.07204827,-68.4355321,273.0042775
-10.1811538,-68.7158022,261.9803566
-9.563432071,-68.56040108,338.3201072
-9.832372092,-69.15195279,166.8025559
-9.844762305,-68.7048717,207.1262978
-10.11283847,-68.95289518,245.7540672
-9.939892464,-69.072872,188.0921879
-9.855428479,-69.41140142,185.9246678
-9.969324419,-69.44081647,222.5383882
-9.901081157,-69.46749772,222.5937256
-9.789922353,-68.99094429,175.3253607
-10.10903305,-69.29234325,128.6751557
-9.961596801,-68.82619048,146.7625886
-9.859376448,-68.4861935,147.4145695
-10.30050607,-68.54437341,164.436123
-10.60648582,-68.85857055,260.8888236
-10.69964357,-69.34225021,213.8875318
-10.13091924,-68.47890135,132.8184807
-9.734588467,-69.2099426,168.5697205
-10.37622913,-69.54397529,74.19123218
-9.663642585,-68.12856326,30.84743598
-10.26480265,-69.21677826,126.5762444
-10.63716662,-69.00987915,141.0857578
-9.799538133,-69.56562247,223.6930168
-10.11106307,-69.30084341,134.2656422
-10.72800278,-68.86745352,222.3387974
-10.6364364,-68.89689735,141.2678014
-10.23385153,-68.71205978,219.3820829
-9.68402398,-68.97276279,173.7345938
-9.866669048,-68.30605542,13.10720385
-9.669125632,-68.90218954,240.002387
-10.03350497,-68.40021206,276.2120122
-10.60478162,-68.85023477,389.1431156
-10.18940212,-68.08918875,159.6939333
-10.49814629,-69.01043006,253.0619455
-10.06743673,-69.32358922,197.9634244
-10.37041589,-69.57479038,117.4076643
-9.893618773,-69.10689189,77.30844242
-10.69911483,-68.93380304,122.652113
-10.70549449,-69.36819264,234.3149503
-9.90937791,-69.07127915,215.5916373
-10.32072557,-68.66113865,173.3101278
-9.718788301,-69.20016329,155.0521512
-10.08903372,-68.49030408,265.1477921
-10.15937994,-68.95052535,283.2024434
-9.734602878,-69.57288657,370.7483161
-10.43288932,-68.8877914,159.2643013
-10.12197558,-69.31169429,126.7213282
-10.42329701,-68.71609209,184.4918845
-9.854181071,-68.30391446,227.1543763
-10.53156261,-69.54362142,153.7106955
-10.01487332,-68.58680148,154.4482173
-10.49839294,-68.94332238,129.0300982
-10.36441489,-69.44983523,240.3974679
-10.47183996,-69.49986531,148.9341311
-10.5799333,-69.60203612,140.6015638
-10.44498846,-69.16810336,149.8902784
-10.57599604,-68.94835632,123.5268243
-10.31767958,-68.54274607,203.7970419
-9.57866468,-69.12433135,281.8789374
-9.842894674,-68.29563044,126.4004336
-10.1726133,-68.44265986,268.4206804
-10.50682136,-69.04462767,145.6922534
-10.33907185,-69.14510267,134.3713566
-10.28105408,-69.17766865,139.7070066
-10.47527754,-69.04439673,365.5875251
-10.26397522,-69.51686109,133.4443736
-10.51764102,-69.35334535,221.2465317
-10.0812812,-69.33491308,148.1207102
-9.75971791,-69.22181363,172.0700785
-10.41080891,-69.44054473,233.55621
-10.33480192,-69.12669284,195.620613
-10.42970295,-68.87800583,139.0927736
-10.59863036,-68.85930199,203.5773539
-10.2849304,-69.39109597,222.4035979
-10.04208135,-68.10812406,203.4738577
-9.911053556,-69.34746197,209.8585094
-10.60102429,-68.83305714,276.6787337
-9.837043758,-68.23138722,144.0320682
-10.42348867,-69.47950424,212.6295912
-9.975453942,-69.15604718,294.8519335
-9.555732147,-69.59980844,230.2188621
-9.963611143,-69.40452682,215.6300434
-10.08938114,-68.42390834,200.4665259
-10.38313019,-69.0954573,107.2352365
-9.908433536,-69.45051492,192.3710302
-9.699555437,-68.45618073,130.0342586
-9.940869735,-69.06576085,254.5576629
-9.878264712,-69.33048323,106.7374902
-10.11676147,-68.42325048,102.5617628
-10.40518638,-69.11305344,265.3807619
-10.14531819,-68.51815739,153.458608
-9.848496528,-69.48915533,143.6482683
-10.04612776,-68.99472016,296.5785133
-9.876540053,-69.32208265,139.8569079
-10.57484077,-69.56937725,268.8083549
-10.12407937,-68.17188459,339.8972988
-10.66702161,-68.91709785,313.8821044
-10.4827617,-68.70038917,186.0544583
-10.29555758,-69.370076,401.9080401
-9.723810837,-68.20814174,20.42060367
-10.43282026,-69.41611462,142.0392609
-10.07932094,-68.38124094,236.8884907
-10.17573337,-68.53354642,221.5770055
-10.23395568,-69.23955427,146.2452019
-10.66445305,-69.05152215,253.900644
-9.71135252,-69.31976514,132.2923408
-10.59222525,-69.58949108,262.2789311
-10.51027974,-69.01851578,220.8039401
-9.88758352,-68.24035191,99.35383735
-10.00352073,-69.39887543,283.6599975
-9.851850613,-69.28931971,393.4184389
-10.06221178,-69.47230643,131.2270914
-10.14036156,-69.4869888,394.0383552
-10.72093893,-68.84108563,342.5842325
-9.591082121,-69.25933272,251.5054127
-10.74764069,-68.90315793,342.8526894
-9.595290892,-69.59325772,158.8095249
-10.60269641,-68.84868724,358.9142672
-9.811998052,-69.06660889,146.351059
-10.29020148,-68.75360824,260.6200047
-9.802543344,-69.16744464,331.6922813
-10.46987662,-68.6763848,247.6441348
-10.59415703,-69.29279944,263.7526536
-10.2457986,-69.35496339,126.897637
-10.54616858,-69.5481102,195.3223209
-10.29201136,-69.39632887,126.475875
-9.58855804,-68.54199264,213.824392
-10.11984477,-68.67775876,144.0719934
-10.37512702,-69.42163679,342.3855477
-10.66377473,-68.81989319,176.3608397
-9.851045869,-68.73061858,241.2661452
-10.43840099,-68.86996507,402.1377048
-9.903186666,-69.08135045,391.148534
-10.6483894,-68.8296673,194.8085842
-9.616992177,-69.13880472,15.20122137
-10.15295685,-69.52549453,232.4651829
-10.56911447,-69.60129924,134.6869285
-10.52868966,-69.25092537,202.6338052
-9.69218854,-68.61403656,324.8346618
-9.603925836,-68.06735213,134.3664434
-10.34471904,-69.4642307,139.9463576
-10.03656895,-68.3642233,120.2662631
-10.65939529,-68.89072997,174.9174067
-10.12482138,-68.49599895,144.3211149
-10.2756921,-68.77175401,174.523581
-9.70208154,-68.94125855,148.7528441
-10.5119574,-69.23196833,259.6929114
-10.62185746,-68.90766348,139.5638649
-9.648468765,-68.8724459,224.2015989
-10.02548704,-68.32739542,15.31088162
-10.67820406,-69.34067926,22.68839453
-10.41329238,-69.12348018,241.4024786
-10.50048057,-69.52913514,169.7192571
-10.49843098,-68.91432253,141.0257562
-10.5485743,-68.95876438,98.33435991
-10.26500231,-68.74937691,308.1174289
-10.67631387,-69.45435573,188.1505177
-10.08653282,-69.33778579,140.2694051
-9.753368073,-69.19615492,306.478164
-9.918816181,-68.77337813,330.0689592
-9.835017556,-69.53953152,184.9720884
-10.08888415,-68.8913483,101.5165903
-10.47158266,-69.21573544,198.4548351
-9.838689635,-68.2044814,142.5805466
-10.2528817,-69.57695494,205.7332766
-10.03938397,-68.21739577,34.84511532
-10.49674051,-69.20636041,250.0211315
-10.40853946,-69.16915889,162.7815165
-10.00532665,-69.37379908,209.5670572
-10.1218532,-68.41962427,123.9198929
-10.17531584,-68.53323875,183.195474
-10.32800339,-69.49357278,229.8510084
-9.815565336,-68.26126111,153.6918999
-10.67420514,-69.32339881,289.0897947
-10.36942022,-68.67639166,122.7290005
-10.19752174,-68.45404887,126.3674056
-9.637329013,-68.15130801,10.38932492
-9.966227654,-68.12606983,10.3911284
-10.43771286,-68.91222999,249.6250739
-10.20913188,-68.51226285,353.1146969
-10.67200031,-69.4743224,293.06662
-9.751580256,-68.43916671,302.2323703
-10.00509516,-68.24260967,25.93379645
-9.786585325,-68.40337177,173.5910723
-10.00252334,-68.08249902,170.6071519
-10.13632731,-69.23823778,296.9142749
-9.961178768,-68.55391905,220.4607202
-10.48688297,-68.91312211,175.2745429
-10.66887013,-69.03330722,196.4015236
-9.869713537,-69.30953637,183.2617334
-10.05626222,-68.60276412,336.1519046
-9.656707296,-69.30046803,183.6746352
-10.50682095,-68.78482301,241.5514523
-10.19453629,-68.73277964,245.2129122
-10.1001069,-68.46349624,174.7384453
-10.40478314,-69.16638023,198.252585
-10.62865406,-68.66848277,277.4645959
-10.49827801,-69.46351636,330.0534549
-9.829532692,-68.28580779,169.7592306
-10.75431784,-69.41146017,205.4922398
-10.38932427,-68.84108273,216.8901616
-9.761120828,-69.35623468,172.9049081
-10.4471859,-68.7473622,201.1960804
-9.772156072,-69.18236909,356.1960851
-10.19272478,-68.70318247,160.2226406
-10.61176188,-69.39636778,290.1260118
-10.47605318,-69.02678136,240.4240835
-10.61887955,-68.85334429,92.87824846
-10.62379232,-68.81145747,157.2376414
-10.34466347,-68.63650273,248.994261
-9.815161521,-68.2891441,160.890769
-10.16458339,-69.54776561,161.1134662
-9.951892701,-69.35534154,349.0957079
-10.0345091,-68.21433736,197.3291747
-10.07535413,-69.22282576,196.5029266
-10.24903706,-69.21154988,162.8342759
-10.16531659,-68.47278551,120.2563981
-10.20294605,-68.45805589,132.2879869
-9.874107233,-69.12854069,209.0607436
-10.13705226,-69.5061823,288.2933249
-9.897287927,-69.32266077,207.446612
-10.37171462,-68.83518384,128.8929107
-9.71356442,-69.21617766,253.3963901
-10.63103627,-68.8697193,13.09062938
-9.914486104,-68.25283476,125.178923
-9.830516997,-69.04951974,155.7567672
-9.966272235,-69.14254589,232.0399784
-9.555753196,-69.19877142,156.1186531
-10.3325057,-68.80625064,130.7926301
-9.868462812,-69.30861375,216.9197623
-10.60749782,-69.30268626,232.7264198
-10.53678404,-68.70443351,127.3946713
-9.890277455,-69.31005327,278.163089
-10.20735373,-68.99287575,181.8802873
-9.6605411,-68.93187392,231.5715381
-10.40140301,-69.07740726,267.015815
-10.07611121,-68.11478695,125.6629977
-9.846143504,-68.2170049,326.6870088
-10.220407,-68.75186938,177.5271973
-10.3872601,-69.44546486,195.6533956
-10.03593271,-68.98849005,166.1831327
-9.671631563,-68.17641164,10.3911284
-10.52333106,-68.92571886,340.2225724
-10.03199444,-68.23296823,213.8300228
-10.75308684,-69.38650146,140.9838361
-9.81885349,-68.44930775,19.71358958
-10.68317408,-69.47608633,223.934638
-10.57240792,-69.24804404,140.4276406
-9.793746003,-68.68855518,328.2134039
-10.2299929,-69.56004917,254.8310627
-10.13942196,-68.92858529,173.1810142
-10.22499054,-68.52397135,116.7877573
-10.13527048,-68.68913882,183.1631378
-10.27177238,-68.61141012,306.3592457
-10.7059879,-69.46579675,131.6735882
-9.695041852,-68.19356686,46.89925237
-10.6102655,-68.94460491,163.4124301
-10.13703252,-68.64074864,199.553625
-9.782574638,-68.4330139,151.7405399
-10.58837714,-69.30217512,266.6034786
-10.71107559,-68.86999944,408.030155
-10.37655399,-68.68871019,168.1408673
-10.05535709,-68.37804923,127.203139
-9.999138498,-69.51722732,131.2651081
-10.44640913,-68.66645019,154.7428318
-9.770782584,-69.35635297,259.4692122
-10.44107965,-69.5412572,232.3918524
-10.50731215,-69.00364606,223.1511612
-9.875459761,-69.120516,143.9701271
-10.3369649,-68.66607654,138.5195848
-10.389902,-69.41791184,161.68732
-10.47434344,-69.0235267,293.5945794
-10.3074129,-68.80226578,170.3119743
-10.33779732,-69.0747957,167.4512869
-9.702005997,-68.98594334,186.3049348
-10.12509303,-69.50495911,277.5763264
-9.69590589,-69.30147808,245.7082391
-10.64709448,-69.50928932,138.7409875
-9.920613411,-69.44289771,161.3043313
-10.35027153,-69.43937181,193.4250781
-9.886899846,-69.47791474,150.842395
-9.726626691,-69.2231193,331.9082988
-10.20489773,-68.70506975,223.9269028
-10.16253521,-68.54447976,318.5899595
-10.60389904,-68.67905056,148.7749856
-10.09376267,-68.90920029,149.790462
-9.642405843,-68.50237822,10.32765476
-9.846314264,-68.30470181,97.43165464
-9.7313356,-68.43284566,218.4937481
-10.22149683,-69.30828228,222.2991384
-9.970719723,-68.53274454,403.7622287
-9.712269641,-68.46800341,165.5167781
-9.560248559,-69.0679594,175.969779
-9.660244294,-69.16341652,347.7040504
-9.686183287,-68.31648505,181.9706275
-10.47294154,-69.36262889,192.8975549
-10.46808956,-68.76984797,216.5064308
-9.795260161,-69.36709733,193.9447005
-10.27940915,-69.16082454,213.1133509
-10.4860604,-69.01937844,152.541094
-9.796570071,-69.27048065,194.6740037
-10.53266799,-68.95408,163.6950059
-10.42801782,-69.14129287,116.4442497
-9.719689514,-69.17788139,296.4455363
-10.30627933,-69.50282093,194.8967507
-10.64713903,-68.82874088,197.1766359
-10.23317848,-69.31685032,157.4547296
-10.04758847,-68.44617157,352.1250019
-10.61063856,-69.51970382,23.14013708
-9.84097939,-69.42936806,142.84116
-9.634455588,-68.30739358,50.97094047
-10.66862779,-69.37293518,202.8494086
-10.45623043,-68.64500109,338.2101104
-9.98268202,-69.43099101,334.3515455
-10.04859416,-69.38245792,216.1681176
-10.46933946,-69.50172059,128.4577533
-10.04503379,-68.36305549,86.53380786
-9.887076079,-68.48573559,106.5949464
-9.961226142,-68.83247733,126.8726351
-10.4886727,-69.22838402,318.3429017
-10.31614032,-69.40013469,173.729787
-10.19319886,-69.54756262,275.1250648
-9.957135037,-69.05379433,185.2583062
-10.45444896,-69.19601352,157.6839701
-10.30649841,-69.14082061,179.9761488
-10.44390488,-68.51727129,313.0075548
-10.34346522,-68.84262288,160.7492472
-9.624855393,-68.300347,169.6844566
-9.835821106,-69.0841109,212.5124758
-9.980145959,-68.36792148,223.8423761
-10.06830743,-68.86925024,295.7782883
-10.46734399,-69.59117591,174.7184777
-10.24868003,-68.51323198,134.4893047
-10.02584467,-68.34195838,151.5360877
-10.6096951,-68.95178066,311.8119142
-10.58208497,-68.61930256,125.5134645
-10.12169945,-68.15685683,188.7673977
-10.51140352,-69.56521839,175.7350307
-9.855110272,-68.75443279,262.1873521
-9.637472081,-69.28634695,139.0619358
-9.81654776,-68.7125504,382.8978235
-10.68412208,-69.46538155,241.093209
-10.16574646,-69.28209675,177.2767324
-10.31032383,-68.77545064,26.49735449
-10.31079278,-68.57353244,312.2624263
-9.813093865,-68.68854236,215.1841712
-9.84184608,-68.34500651,183.3047891
-10.24659302,-69.60173873,256.2547518
-10.3588835,-68.66133113,346.9594727
-9.905262407,-69.35037116,182.5116261
-10.02368107,-69.36028175,30.63949864
-10.38999603,-69.42513658,151.8774109
-10.04104507,-68.89828143,14.57526537
-10.63934392,-68.91279782,180.2188054
-10.42560169,-68.86788461,115.9016085
-9.550049182,-68.60354257,401.1724515
-10.20118123,-68.49929169,183.3632307
-10.38771118,-69.46707196,190.5032046
-10.08202833,-69.35121502,147.6294657
-10.24783925,-69.60265687,346.4707687
-10.18271059,-68.69580968,192.0563815
-10.03726349,-69.16530845,178.304989
-10.52813664,-69.0222332,208.4486652
-10.23462449,-68.10044236,119.4192366
-10.53620765,-69.58469864,192.960574
-10.59279653,-68.85497377,158.6798954
-9.988221568,-69.38189671,177.3568606
-9.66290803,-68.4763803,142.3165654
-10.41077322,-68.7068431,212.705319
-10.11645351,-69.23105802,127.5424275
-9.594944037,-68.56067159,365.2694401
-9.654250999,-69.30566726,150.367049
-10.55439108,-69.00283857,141.9158368
-10.62765344,-68.91015703,232.6556915
-9.788455039,-68.23433177,111.5992637
-10.15261413,-68.16741118,206.5359546
-9.935914776,-69.13417475,247.1366513
-10.04247195,-68.59260893,211.3923697
-10.20201735,-68.5529255,134.0102909
-10.48012864,-69.50059253,166.2402739
-9.996154007,-69.36928298,180.0575356
-9.754050258,-69.23938636,166.7935646
-9.681541473,-69.1861744,246.8878418
-10.02378428,-68.24562919,189.0919132
-9.792316171,-68.17043221,168.378686
-9.920667438,-68.79603152,240.0646951
-10.37651244,-69.11757416,227.9333796
-9.919929667,-69.08645098,394.0874351
-9.582898546,-68.82449799,217.5351768
-10.63215195,-68.8247523,203.435979
-10.25422151,-68.5454941,139.9337068
-10.03341295,-68.33324891,121.1988411
-10.58657722,-69.55404202,391.8722733
-10.73488108,-69.10364772,258.0047331
-10.47222932,-68.7658468,147.9668859
-9.744567823,-69.17386429,186.3394837
-10.31725925,-69.06689279,231.6654527
-9.829228613,-68.29917987,14.42667254
-10.62721251,-69.51743992,158.0291454
-10.50559531,-69.50345524,346.9347862
-9.978899296,-69.49547993,184.0470896
-10.19113042,-68.97391692,182.7099731
-10.58105487,-69.26172454,158.4662667
-10.06361474,-69.37141675,337.2483518
-10.012416,-68.57048401,177.7432845
-10.15728148,-68.5126256,161.6888858
-10.5293606,-68.80145297,14.78138777
-10.15704918,-69.2463725,251.9402857
-9.980044872,-68.41006906,123.5522506
-10.12952668,-68.51308125,149.4035684
-9.77445609,-69.19445359,185.3709165
-10.34884265,-68.6395812,163.4624056
-9.587271339,-68.0795132,185.0186572
-9.6452767,-69.27129427,231.0687818
-10.21498176,-69.32547929,301.8820974
-9.767556476,-68.41872686,85.29184674
-9.919831897,-68.79541704,223.4442638
-9.641996795,-69.17078113,183.3612551
-10.48148376,-69.38017902,213.9588597
-9.747829683,-68.64785285,139.9700017
-9.690027036,-68.18988961,10.41090637
-10.60018104,-68.94176055,171.0240614
-10.58753103,-68.78458113,178.566371
-10.0893404,-68.15399352,299.6064138
-10.65409557,-68.90752267,231.7862699
-10.44397963,-69.18169328,208.6504922
-9.832933857,-69.5410623,196.8039949
-9.866319746,-69.10654211,257.7250561
-9.72470509,-69.20310871,265.0978775
-10.29727269,-68.75882555,207.8014945
-10.67306345,-68.88784804,198.0021213
-10.6605425,-68.93096981,132.9514878
-9.996860442,-68.38020479,183.8073361
-10.05267912,-69.17666209,162.1932112
-10.43382575,-69.39150292,183.7482259
-10.34307901,-68.64263361,236.8260554
-9.780327063,-68.39991206,128.390864
-10.33361258,-69.57546871,338.0103029
-10.18306176,-69.27705178,157.1797497
-10.59768173,-68.66041155,165.3786352
-10.05620941,-68.43818456,301.8786521
-10.63274625,-69.02807605,29.31334393
-10.47784207,-69.50719631,325.7287925
-9.630252809,-69.15507256,324.9439593
-10.17969373,-68.70098582,109.9046864
-10.56624057,-68.74760282,46.78874408
-10.36445266,-68.67978557,150.0681876
-9.7514707,-69.21125258,333.5316805
-10.34266167,-68.64232515,133.8387613
